表格名稱,欄位序號,欄位名稱,啟用最低需求版本,型別,PK,UQ,NN,FK,來源表格,預設值,欄位說明
nx01_currency,11,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_customer_grade,1,id,LITE-CORE,VARCHAR(15),True,False,True,False,,,[NX01]+[CUGR]+[7碼流水號]，EX : NX01CUGR0000001
nx01_customer_grade,2,tenant_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_customer_grade,3,code,LITE-CORE,VARCHAR(10),False,False,True,False,,,等級代碼（租戶內唯一），預設：A/B/C/D，可自行新增。
nx01_customer_grade,4,name,LITE-CORE,VARCHAR(50),False,False,True,False,,,等級名稱（顯示用），例：黃金客戶、一般客戶。
nx01_customer_grade,5,margin_pct,LITE-CORE,"DECIMAL(5,2)",False,False,True,False,,,最低毛利率（%），售價不得低於 成本×(1+margin_pct/100)。例：15.00 表示最低售價為成本×115%。
nx01_customer_grade,6,sort_no,LITE-CORE,INT,False,False,True,False,,,排序用（數字越小等級越優惠）。
nx01_customer_grade,7,is_active,LITE-CORE,BOOLEAN,False,False,True,False,,TRUE,是否啟用。
nx01_customer_grade,8,created_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx01_customer_grade,9,created_by,LITE-CORE,VARCHAR(15),False,False,True,False,,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_customer_grade,10,updated_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),更新時間。
nx01_customer_grade,11,updated_by,LITE-CORE,VARCHAR(15),False,False,True,False,,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_discount_code,1,id,LITE-CORE,VARCHAR(15),True,False,True,False,,,[NX01]+[DISC]+[7碼流水號]，EX : NX01DISC0000001
nx01_discount_code,2,tenant_id,LITE-CORE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_discount_code,3,code,LITE-CORE,VARCHAR(20),False,False,True,False,,,折扣代碼（租戶內唯一），例：DEFECT/USED/VIP/BULK。
nx01_discount_code,4,name,LITE-CORE,VARCHAR(50),False,False,True,False,,,折扣名稱（顯示用），例：瑕疵品折扣、中古件折扣。
nx01_discount_code,5,discount_type,LITE-CORE,VARCHAR(1),False,False,True,False,,,折扣方式（P=折扣率%/A=折扣金額）。
nx01_discount_code,6,discount_value,LITE-CORE,"DECIMAL(10,2)",False,False,True,False,,,折扣值（discount_type=P時為百分比如20.00表示打八折；A時為固定金額）。
nx01_discount_code,7,managed_by,LITE-CORE,VARCHAR(1),False,False,True,False,,P,管理角色（P=採購組長/S=銷售組長）。折扣代碼由採購組長管理。
nx01_discount_code,8,remark,LITE-CORE,VARCHAR(200),False,False,False,False,,,備註說明。
nx01_discount_code,9,is_active,LITE-CORE,BOOLEAN,False,False,True,False,,TRUE,是否啟用。
nx01_discount_code,10,created_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),建立時間。
nx01_discount_code,11,created_by,LITE-CORE,VARCHAR(15),False,False,True,False,,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_discount_code,12,updated_at,LITE-CORE,TIMESTAMP,False,False,True,False,,NOW(),更新時間。
nx01_discount_code,13,updated_by,LITE-CORE,VARCHAR(15),False,False,True,False,,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_location,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[LOCA]+[7碼流水號]，EX : NX01LOCA0000001
nx01_location,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_location,2,warehouse_id,LITE,VARCHAR(15),False,False,True,True,nx01_warehouse,,所屬倉庫 ID
nx01_location,3,code,LITE,VARCHAR(30),False,False,True,False,,,庫位代碼（倉內唯一），例：A-01-01、B2-03
nx01_location,4,name,LITE,VARCHAR(100),False,False,False,False,,,庫位名稱（選填），例：靠門口、二樓左側
nx01_location,5,zone,LITE,VARCHAR(20),False,False,False,False,,,區域（選填），例：A區、B區
nx01_location,6,rack,LITE,VARCHAR(20),False,False,False,False,,,架號（選填），例：R01
nx01_location,7,level_no,LITE,INT,False,False,False,False,,,層（選填），例：1、2、3
nx01_location,8,bin_no,LITE,VARCHAR(20),False,False,False,False,,,格（選填），例：01、02
nx01_location,9,remark,LITE,VARCHAR(200),False,False,False,False,,,備註（選填）
nx01_location,10,sort_no,LITE,INT,False,False,True,False,,0,排序用
nx01_location,11,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用（停用不刪資料）
nx01_location,12,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_location,13,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_location,14,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_location,15,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PART]+[7碼流水號]，EX : NX01PART0000001
nx01_part,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_part,3,code_rule_id,LITE,VARCHAR(15),False,False,True,True,nx01_brand_code_rule,,"編碼規則 (外建，@@unique([tenantId, code, countryId])（同料號不同產地可並存）)"
nx01_part,4,code,LITE,VARCHAR(50),False,False,True,False,,,零件料號 ( [零件品牌代碼]-[seg1] [seg2] [seg3] [seg4] [seg3]，EX : VAG-8K0 819 439 B）
nx01_part,5,name,LITE,VARCHAR(200),False,False,True,False,,,零件名稱/品名（例：機油濾芯）
nx01_part,6,is_oem,LITE,BOOLEAN,False,False,True,False,,TRUE,是否為正廠件
nx01_part,7,sec_code,LITE,VARCHAR(50),False,False,False,False,,,副廠料號
nx01_part,8,seg1,LITE,VARCHAR(10),False,False,False,False,,,第一組料號規則
nx01_part,9,seg2,LITE,VARCHAR(10),False,False,False,False,,,第二組料號規則
nx01_part,10,seg3,LITE,VARCHAR(10),False,False,False,False,,,第三組料號規則
nx01_part,11,seg4,LITE,VARCHAR(10),False,False,False,False,,,第四組料號規則
nx01_part,12,seg5,LITE,VARCHAR(10),False,False,False,False,,,第五組料號規則
nx01_part,13,country_id,LITE,VARCHAR(15),False,False,False,True,nx01_country,,產地 (外鍵)
nx01_part,14,part_brand_id,LITE,VARCHAR(15),False,False,False,True,nx01_part_brand,,零件品牌（可空，因為有些料號可能還沒補齊）
nx01_part,15,type,LITE,VARCHAR(1),False,False,False,False,,A,零件類型 (A=專用型 / B=通用型 / C=組合型 / D=拆解型)
nx01_part,16,part_group_id,LITE,VARCHAR(15),False,False,False,True,nx01_part_group,,零件種類 id (外鍵)
nx01_part,17,spec,LITE,VARCHAR(200),False,False,False,False,,,規格/備註（例：MANN / 含墊片 / 06L…適用）
nx01_part,18,uom,LITE,VARCHAR(10),False,False,True,False,,pcs,單位（LITE 固定單位即可；未來再做多單位換算）
nx01_part,19,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用（下架不刪資料）
nx01_part,20,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_part,21,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part,22,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_part,23,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part,24,return_policy,LITE-CORE,VARCHAR(1),False,False,True,False,,S,退貨政策（F=自由退貨/S=標準退貨/R=限制退貨/N=不可退貨/W=保固處理）。F/S貼包裝LOGO日期貼紙；R貼本體LOGO日期貼紙；W貼保固QRCode貼紙；N不貼。預設S。
nx01_part,25,warranty_months,LITE-CORE,INT,False,False,True,False,,0,保固月數，0=不保固。進貨驗收時系統依此計算保固到期日（warranty_expired_at）並寫入進貨明細。
nx01_part_brand,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PABR]+[7碼流水號]，EX : NX01PABR0000001
nx01_part_brand,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_part_brand,3,code,LITE,VARCHAR(3),False,True,True,False,,,品牌代碼（唯一，例：VAG、BMW、OEM）
nx01_part_brand,4,name,LITE,VARCHAR(100),False,False,True,False,,,品牌名稱（顯示用）
nx01_part_brand,5,country_id,LITE,VARCHAR(15),False,False,False,True,nx01_country,,品牌國家 (外鍵)
nx01_part_brand,6,remark,LITE,VARCHAR(200),False,False,False,False,,,備註說明
nx01_part_brand,7,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用（停用不刪資料）
nx01_part_brand,8,sort_no,LITE,INT,False,False,True,False,,0,排序用（下拉選單顯示順序）
nx01_part_brand,9,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_part_brand,10,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_brand,11,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_part_brand,12,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_group,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PAGR]+[7碼流水號]，EX : NX01PAGR0000001
nx01_part_group,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_part_group,2,code,LITE,VARCHAR(30),False,True,True,False,,,族群代碼（唯一）
nx01_part_group,3,name,LITE,VARCHAR(100),False,False,True,False,,,族群名稱（使用者自訂）
nx01_part_group,4,sort_no,LITE,INT,False,False,True,False,,0,排序
nx01_part_group,5,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用
nx01_part_group,6,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_part_group,7,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_group,8,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_part_group,9,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_relation,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PARE]+[7碼流水號]，EX : NX01PARE0000001
nx01_part_relation,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_part_relation,3,part_id_from,LITE,VARCHAR(15),False,False,True,True,nx01_part,,來源零件 ID (外鍵)
nx01_part_relation,4,part_id_to,LITE,VARCHAR(15),False,False,True,True,nx01_part,,目標零件 ID (外鍵)
nx01_part_relation,5,relation_type,LITE,VARCHAR(1),False,False,True,False,,,S=改號 / R=同款 / C=改版換周邊 / B=組合包 / F=拆解包
nx01_part_relation,6,remark,LITE,VARCHAR(200),False,False,False,False,,,備註
nx01_part_relation,7,sort_no,LITE,INT,False,False,True,False,,0,排序
nx01_part_relation,8,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用
nx01_part_relation,9,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_part_relation,10,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_relation,11,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_part_relation,12,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_model,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PAMO]+[7碼流水號]，EX : NX01PAMO0000001
nx01_part_model,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_part_model,3,part_id,LITE,VARCHAR(15),False,True,True,True,nx01_part,,料件 ID（外鍵；unique 含 (tenantId, partId, modelId)）
nx01_part_model,4,model_id,LITE,VARCHAR(15),False,True,True,True,nx01_model,,車型 ID（外鍵；unique 含 (tenantId, partId, modelId)）
nx01_part_model,5,fit_level,LITE,SMALLINT,False,False,True,False,,1,適配等級（1=原廠 / 2=副廠等效 / 3=通用替代、Q3=B SmallInt enum）
nx01_part_model,6,remark,LITE,VARCHAR(200),False,False,False,False,,,備註（業務人員手記）
nx01_part_model,7,sort_no,LITE,INT,False,False,True,False,,0,排序
nx01_part_model,8,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用
nx01_part_model,9,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_part_model,10,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_part_model,11,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_part_model,12,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_partner,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[PTNR]+[7碼流水號]，EX : NX01PTNR0000001
nx01_partner,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_partner,3,code,LITE,VARCHAR(30),False,True,True,False,,,交易對象代碼（唯一），例：C0001、S0003、BP0008
nx01_partner,4,name,LITE,VARCHAR(120),False,False,True,False,,,交易對象名稱（公司名/店名/個人名）
nx01_partner,5,partner_type,LITE,VARCHAR(1),False,False,True,False,,BOTH,角色類型。( C=客戶 / S=零件供應商 / T=外包物流 / V=一般廠商 / B=銀行)
nx01_partner,6,contact_name,LITE,VARCHAR(50),False,False,False,False,,,聯絡人（可空）
nx01_partner,7,phone,LITE,VARCHAR(30),False,False,False,False,,,電話（可空）
nx01_partner,8,mobile,LITE,VARCHAR(30),False,False,False,False,,,手機（可空）
nx01_partner,9,email,LITE,VARCHAR(100),False,False,False,False,,,Email（可空）
nx01_partner,10,address,LITE,VARCHAR(200),False,False,False,False,,,地址（可空）
nx01_partner,11,remark,LITE,VARCHAR(200),False,False,False,False,,,備註（例：習慣月結、送貨時間、黑名單原因等）
nx01_partner,12,is_active,LITE,BOOLEAN,False,False,True,False,,TRUE,是否啟用（停用後不可再開單）
nx01_partner,13,created_at,LITE,TIMESTAMP,False,False,True,False,,NOW,建立時間。
nx01_partner,14,created_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,建立人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_partner,15,updated_at,LITE,TIMESTAMP,False,False,True,False,,NOW,更新時間。
nx01_partner,16,updated_by,LITE,VARCHAR(15),False,False,True,True,nx01_user,,更新人（必填；系統操作帶入使用者 ID；DB 匯入填系統管理員 ID）
nx01_partner,17,tax_id,LITE-CORE,VARCHAR(20),False,False,False,False,,,統一編號（開立發票用，客戶與廠商均可填寫，選填）。
nx01_partner,18,payment_term_domestic,LITE-CORE,VARCHAR(10),False,False,True,False,,NET30,國內付款條件（PREPAY=先付款/NET30=月結30天/NET60=月結60天/NET90=月結90天）。影響國內採購AP/AR到期日計算。建立採購單時自動帶入，可手動覆蓋。
nx01_partner,19,customer_grade_id,LITE-CORE,VARCHAR(15),False,False,False,True,nx01_customer_grade,,客戶等級ID（FK nx01_customer_grade），供報價單定價邏輯使用。僅客戶類型（partner_type=C）填寫。
nx01_partner,20,credit_limit,LITE-CORE,"DECIMAL(15,2)",False,False,False,False,,0,信用額度（客戶用），0=不限制。已用額度超過80%警示，超過100%通知負責人。負責人可設定口頭警告/僅收現金/凍結三種處置方式。
nx01_partner,21,credit_status,LITE-CORE,VARCHAR(1),False,False,True,False,,N,信用狀態（N=正常/W=僅收現金/F=凍結）。凍結時業務無法建立新SO，系統直接擋單。由負責人設定。
nx01_partner,22,payment_term_import,LITE-CORE,VARCHAR(5),False,False,False,False,,TT,進口付款條件預設值（TT=電匯T/T/LC=信用狀L/C/DP=付款交單D/P/DA=承兌交單D/A）。建立進口採購單時自動帶入，可手動覆蓋。
nx01_partner,23,incoterm,LITE-CORE,VARCHAR(5),False,False,False,False,,FOB,貿易條件預設值（FOB/CIF/EXW/DDP等），建立進口採購單時自動帶入作為預設，可於採購單層級手動覆蓋。影響進口費用攤分的必填欄位判斷。
nx01_role,1,id,LITE,VARCHAR(15),True,True,True,False,,GEN,[NX01]+[ROLE]+[7碼流水號]，EX : NX01ROLE0000001
nx01_role,2,tenant_id,LITE,VARCHAR(15),False,False,True,True,nx99_tenant,,租戶 ID（外鍵）
nx01_role,3,code,LITE,VARCHAR(30),False,True,True,False,,,角色代碼（唯一），例：ADMIN、SALES、WH、OWNER
